rut,cohorte,estado,sigla,creditos,nivel_original,nivel_alumno,nota,oportunidad,estado_aprobacion,max_semestres,label,ultimo_nivel,estado_temporal
532,2012,Titulado,curso_36,3,7,8,77,1.0,A,12,validos,11,Matriculado
532,2012,Titulado,curso_38,4,7,8,70,2.0,A,12,validos,11,Matriculado
532,2012,Titulado,curso_37,3,7,8,65,1.0,A,12,validos,11,Matriculado
532,2012,Titulado,curso_39,3,7,8,77,1.0,A,12,validos,11,Matriculado
532,2012,Titulado,curso_41,2,8,8,57,1.0,A,12,validos,11,Matriculado
532,2012,Titulado,curso_35,3,7,8,71,1.0,A,12,validos,11,Matriculado
532,2012,Titulado,curso_51,3,9,9,65,1.0,A,12,validos,11,Matriculado
532,2012,Titulado,curso_45,4,8,9,68,1.0,A,12,validos,11,Matriculado
532,2012,Titulado,curso_46,4,9,9,74,1.0,A,12,validos,11,Matriculado
532,2012,Titulado,curso_44,4,8,9,70,1.0,A,12,validos,11,Matriculado
532,2012,Titulado,curso_49,4,9,9,71,1.0,A,12,validos,11,Matriculado
532,2012,Titulado,curso_43,3,8,9,60,1.0,A,12,validos,11,Matriculado
532,2012,Titulado,curso_47,3,9,9,64,1.0,A,12,validos,11,Matriculado
532,2012,Titulado,curso_53,4,10,10,71,1.0,A,12,validos,11,Matriculado
532,2012,Titulado,curso_54,3,10,10,68,1.0,A,12,validos,11,Matriculado
532,2012,Titulado,curso_50,4,9,10,42,2.0,R,12,validos,11,Matriculado
532,2012,Titulado,curso_48,3,9,10,64,1.0,A,12,validos,11,Matriculado
532,2012,Titulado,curso_50,4,9,11,85,2.0,A,12,validos,11,Titulado
532,2012,Titulado,curso_55,4,10,11,14,1.0,R,12,validos,11,Titulado
124,2012,Eliminado,curso_2,6,1,1,42,2.0,R,12,validos,3,Matriculado
124,2012,Eliminado,curso_1,6,1,1,64,1.0,A,12,validos,3,Matriculado
124,2012,Eliminado,curso_3,3,1,1,62,1.0,A,12,validos,3,Matriculado
124,2012,Eliminado,curso_8,3,2,2,65,1.0,A,12,validos,3,Matriculado
124,2012,Eliminado,curso_2,6,1,2,60,2.0,A,12,validos,3,Matriculado
124,2012,Eliminado,curso_7,3,2,2,37,2.0,R,12,validos,3,Matriculado
124,2012,Eliminado,curso_4,4,2,2,30,2.0,R,12,validos,3,Matriculado
124,2012,Eliminado,curso_9,4,3,3,14,1.0,R,12,validos,3,Eliminado
124,2012,Eliminado,curso_6,4,2,3,28,1.0,R,12,validos,3,Eliminado
124,2012,Eliminado,curso_13,2,3,3,31,1.0,R,12,validos,3,Eliminado
124,2012,Eliminado,curso_5,4,2,3,51,1.0,R,12,validos,3,Eliminado
124,2012,Eliminado,curso_7,3,2,3,37,2.0,R,12,validos,3,Eliminado
124,2012,Eliminado,curso_4,4,2,3,30,2.0,R,12,validos,3,Eliminado
489,2012,Desertor,curso_2,6,1,1,52,1.0,R,12,validos,1,Desertor
489,2012,Desertor,curso_1,6,1,1,57,1.0,A,12,validos,1,Desertor
489,2012,Desertor,curso_3,3,1,1,35,1.0,R,12,validos,1,Desertor
268,2012,Desertor,curso_2,6,1,1,67,1.0,A,12,validos,9,Matriculado
268,2012,Desertor,curso_1,6,1,1,74,1.0,A,12,validos,9,Matriculado
268,2012,Desertor,curso_3,3,1,1,71,1.0,A,12,validos,9,Matriculado
268,2012,Desertor,curso_8,3,2,2,74,1.0,A,12,validos,9,Matriculado
268,2012,Desertor,curso_6,4,2,2,68,1.0,A,12,validos,9,Matriculado
268,2012,Desertor,curso_5,4,2,2,81,1.0,A,12,validos,9,Matriculado
268,2012,Desertor,curso_7,3,2,2,60,1.0,A,12,validos,9,Matriculado
268,2012,Desertor,curso_4,4,2,2,75,1.0,A,12,validos,9,Matriculado
268,2012,Desertor,curso_9,4,3,3,62,1.0,A,12,validos,9,Matriculado
268,2012,Desertor,curso_14,2,3,3,68,1.0,A,12,validos,9,Matriculado
268,2012,Desertor,curso_13,2,3,3,82,1.0,A,12,validos,9,Matriculado
268,2012,Desertor,curso_10,4,3,3,71,1.0,A,12,validos,9,Matriculado
268,2012,Desertor,curso_11,4,3,3,60,1.0,A,12,validos,9,Matriculado
268,2012,Desertor,curso_12,4,3,3,64,1.0,A,12,validos,9,Matriculado
268,2012,Desertor,curso_18,3,4,4,80,1.0,A,12,validos,9,Matriculado
268,2012,Desertor,curso_19,3,4,4,81,1.0,A,12,validos,9,Matriculado
268,2012,Desertor,curso_24,3,5,4,70,1.0,A,12,validos,9,Matriculado
268,2012,Desertor,curso_16,4,4,4,58,1.0,A,12,validos,9,Matriculado
268,2012,Desertor,curso_17,5,4,4,57,1.0,A,12,validos,9,Matriculado
268,2012,Desertor,curso_20,4,4,4,68,1.0,A,12,validos,9,Matriculado
268,2012,Desertor,curso_25,3,5,5,75,1.0,A,12,validos,9,Matriculado
268,2012,Desertor,curso_22,3,5,5,42,3.0,R,12,validos,9,Matriculado
268,2012,Desertor,curso_27,4,5,5,65,1.0,A,12,validos,9,Matriculado
268,2012,Desertor,curso_23,4,5,5,68,1.0,A,12,validos,9,Matriculado
268,2012,Desertor,curso_26,4,5,5,68,1.0,A,12,validos,9,Matriculado
268,2012,Desertor,curso_22,3,5,6,42,3.0,R,12,validos,9,Matriculado
268,2012,Desertor,curso_28,3,6,6,42,2.0,R,12,validos,9,Matriculado
268,2012,Desertor,curso_29,4,6,6,72,1.0,A,12,validos,9,Matriculado
268,2012,Desertor,curso_30,3,6,6,42,2.0,R,12,validos,9,Matriculado
268,2012,Desertor,curso_31,4,6,6,65,1.0,A,12,validos,9,Matriculado
268,2012,Desertor,curso_22,3,5,7,75,3.0,A,12,validos,9,Matriculado
268,2012,Desertor,curso_36,3,7,7,62,1.0,A,12,validos,9,Matriculado
268,2012,Desertor,curso_37,3,7,7,77,1.0,A,12,validos,9,Matriculado
268,2012,Desertor,curso_39,3,7,7,68,1.0,A,12,validos,9,Matriculado
268,2012,Desertor,curso_28,3,6,7,82,2.0,A,12,validos,9,Matriculado
268,2012,Desertor,curso_30,3,6,7,74,2.0,A,12,validos,9,Matriculado
268,2012,Desertor,curso_35,3,7,7,65,1.0,A,12,validos,9,Matriculado
268,2012,Desertor,curso_38,4,7,8,68,1.0,A,12,validos,9,Matriculado
268,2012,Desertor,curso_34,3,7,8,62,1.0,A,12,validos,9,Matriculado
268,2012,Desertor,curso_43,3,8,8,77,1.0,A,12,validos,9,Matriculado
268,2012,Desertor,curso_41,2,8,8,61,1.0,A,12,validos,9,Matriculado
268,2012,Desertor,curso_42,4,8,9,64,1.0,A,12,validos,9,Desertor
268,2012,Desertor,curso_51,3,9,9,74,1.0,A,12,validos,9,Desertor
268,2012,Desertor,curso_45,4,8,9,67,1.0,A,12,validos,9,Desertor
268,2012,Desertor,curso_46,4,9,9,70,1.0,A,12,validos,9,Desertor
268,2012,Desertor,curso_44,4,8,9,67,1.0,A,12,validos,9,Desertor
268,2012,Desertor,curso_47,3,9,9,67,1.0,A,12,validos,9,Desertor
505,2012,Eliminado,curso_2,6,1,1,25,2.0,R,12,validos,2,Matriculado
505,2012,Eliminado,curso_1,6,1,1,25,2.0,R,12,validos,2,Matriculado
505,2012,Eliminado,curso_3,3,1,1,52,2.0,R,12,validos,2,Matriculado
505,2012,Eliminado,curso_2,6,1,2,25,2.0,R,12,validos,2,Eliminado
505,2012,Eliminado,curso_1,6,1,2,25,2.0,R,12,validos,2,Eliminado
505,2012,Eliminado,curso_3,3,1,2,52,2.0,R,12,validos,2,Eliminado
267,2012,Matriculado,curso_2,6,1,1,42,3.0,R,12,validos,12,Matriculado
267,2012,Matriculado,curso_1,6,1,1,42,3.0,R,12,validos,12,Matriculado
267,2012,Matriculado,curso_3,3,1,1,64,1.0,A,12,validos,12,Matriculado
267,2012,Matriculado,curso_8,3,2,2,75,1.0,A,12,validos,12,Matriculado
267,2012,Matriculado,curso_2,6,1,2,42,3.0,R,12,validos,12,Matriculado
267,2012,Matriculado,curso_1,6,1,2,42,3.0,R,12,validos,12,Matriculado
267,2012,Matriculado,curso_13,2,3,3,78,1.0,A,12,validos,12,Matriculado
267,2012,Matriculado,curso_2,6,1,3,57,3.0,A,12,validos,12,Matriculado
267,2012,Matriculado,curso_1,6,1,3,67,3.0,A,12,validos,12,Matriculado
267,2012,Matriculado,curso_9,4,3,4,64,1.0,A,12,validos,12,Matriculado
267,2012,Matriculado,curso_19,3,4,4,77,1.0,A,12,validos,12,Matriculado
267,2012,Matriculado,curso_6,4,2,4,42,3.0,R,12,validos,12,Matriculado
267,2012,Matriculado,curso_5,4,2,4,60,1.0,A,12,validos,12,Matriculado
267,2012,Matriculado,curso_7,3,2,4,42,2.0,R,12,validos,12,Matriculado
267,2012,Matriculado,curso_4,4,2,4,42,3.0,R,12,validos,12,Matriculado
267,2012,Matriculado,curso_6,4,2,5,42,3.0,R,12,validos,12,Matriculado
267,2012,Matriculado,curso_7,3,2,5,60,2.0,A,12,validos,12,Matriculado
267,2012,Matriculado,curso_4,4,2,5,42,3.0,R,12,validos,12,Matriculado
267,2012,Matriculado,curso_16,4,4,5,42,2.0,R,12,validos,12,Matriculado
267,2012,Matriculado,curso_10,4,3,5,57,1.0,A,12,validos,12,Matriculado
267,2012,Matriculado,curso_14,2,3,6,70,1.0,A,12,validos,12,Matriculado
267,2012,Matriculado,curso_6,4,2,6,57,3.0,A,12,validos,12,Matriculado
267,2012,Matriculado,curso_4,4,2,6,74,3.0,A,12,validos,12,Matriculado
267,2012,Matriculado,curso_16,4,4,6,65,2.0,A,12,validos,12,Matriculado
267,2012,Matriculado,curso_24,3,5,7,65,1.0,A,12,validos,12,Matriculado
267,2012,Matriculado,curso_17,5,4,7,62,1.0,A,12,validos,12,Matriculado
267,2012,Matriculado,curso_12,4,3,7,62,1.0,A,12,validos,12,Matriculado
267,2012,Matriculado,curso_25,3,5,8,77,1.0,A,12,validos,12,Matriculado
267,2012,Matriculado,curso_22,3,5,8,75,1.0,A,12,validos,12,Matriculado
267,2012,Matriculado,curso_20,4,4,8,42,2.0,R,12,validos,12,Matriculado
267,2012,Matriculado,curso_11,4,3,8,57,1.0,A,12,validos,12,Matriculado
267,2012,Matriculado,curso_18,3,4,9,82,1.0,A,12,validos,12,Matriculado
267,2012,Matriculado,curso_20,4,4,9,72,2.0,A,12,validos,12,Matriculado
267,2012,Matriculado,curso_27,4,5,9,61,1.0,A,12,validos,12,Matriculado
267,2012,Matriculado,curso_26,4,5,9,78,1.0,A,12,validos,12,Matriculado
267,2012,Matriculado,curso_28,3,6,10,65,1.0,A,12,validos,12,Matriculado
267,2012,Matriculado,curso_23,4,5,10,57,1.0,A,12,validos,12,Matriculado
267,2012,Matriculado,curso_30,3,6,10,42,2.0,R,12,validos,12,Matriculado
267,2012,Matriculado,curso_31,4,6,10,42,2.0,R,12,validos,12,Matriculado
267,2012,Matriculado,curso_29,4,6,11,70,1.0,A,12,validos,12,Matriculado
267,2012,Matriculado,curso_30,3,6,11,74,2.0,A,12,validos,12,Matriculado
267,2012,Matriculado,curso_31,4,6,11,64,2.0,A,12,validos,12,Matriculado
267,2012,Matriculado,curso_36,3,7,12,67,1.0,A,12,validos,12,Matriculado
267,2012,Matriculado,curso_38,4,7,12,61,1.0,A,12,validos,12,Matriculado
267,2012,Matriculado,curso_34,3,7,12,68,1.0,A,12,validos,12,Matriculado
267,2012,Matriculado,curso_37,3,7,12,80,1.0,A,12,validos,12,Matriculado
267,2012,Matriculado,curso_39,3,7,12,60,1.0,A,12,validos,12,Matriculado
267,2012,Matriculado,curso_35,3,7,12,57,1.0,A,12,validos,12,Matriculado
449,2012,Desertor,curso_2,6,1,1,42,3.0,R,12,validos,6,Matriculado
449,2012,Desertor,curso_1,6,1,1,58,1.0,A,12,validos,6,Matriculado
449,2012,Desertor,curso_3,3,1,1,42,2.0,R,12,validos,6,Matriculado
449,2012,Desertor,curso_2,6,1,2,42,3.0,R,12,validos,6,Matriculado
449,2012,Desertor,curso_3,3,1,2,72,2.0,A,12,validos,6,Matriculado
449,2012,Desertor,curso_7,3,2,2,42,2.0,R,12,validos,6,Matriculado
449,2012,Desertor,curso_4,4,2,2,67,1.0,A,12,validos,6,Matriculado
449,2012,Desertor,curso_8,3,2,3,88,1.0,A,12,validos,6,Matriculado
449,2012,Desertor,curso_2,6,1,3,60,3.0,A,12,validos,6,Matriculado
449,2012,Desertor,curso_7,3,2,3,57,2.0,A,12,validos,6,Matriculado
449,2012,Desertor,curso_9,4,3,4,42,2.0,R,12,validos,6,Matriculado
449,2012,Desertor,curso_14,2,3,4,71,1.0,A,12,validos,6,Matriculado
449,2012,Desertor,curso_6,4,2,4,42,2.0,R,12,validos,6,Matriculado
449,2012,Desertor,curso_13,2,3,4,78,1.0,A,12,validos,6,Matriculado
449,2012,Desertor,curso_5,4,2,4,42,2.0,R,12,validos,6,Matriculado
449,2012,Desertor,curso_12,4,3,4,14,2.0,R,12,validos,6,Matriculado
449,2012,Desertor,curso_9,4,3,5,60,2.0,A,12,validos,6,Matriculado
449,2012,Desertor,curso_6,4,2,5,57,2.0,A,12,validos,6,Matriculado
449,2012,Desertor,curso_24,3,5,5,34,1.0,R,12,validos,6,Matriculado
449,2012,Desertor,curso_5,4,2,5,67,2.0,A,12,validos,6,Matriculado
449,2012,Desertor,curso_12,4,3,5,14,2.0,R,12,validos,6,Matriculado
449,2012,Desertor,curso_19,3,4,6,72,1.0,A,12,validos,6,Desertor
449,2012,Desertor,curso_16,4,4,6,70,1.0,A,12,validos,6,Desertor
449,2012,Desertor,curso_10,4,3,6,34,1.0,R,12,validos,6,Desertor
449,2012,Desertor,curso_11,4,3,6,41,1.0,R,12,validos,6,Desertor
216,2012,Desertor,curso_2,6,1,1,60,1.0,A,12,validos,4,Matriculado
216,2012,Desertor,curso_1,6,1,1,71,1.0,A,12,validos,4,Matriculado
216,2012,Desertor,curso_3,3,1,1,68,1.0,A,12,validos,4,Matriculado
216,2012,Desertor,curso_8,3,2,2,78,1.0,A,12,validos,4,Matriculado
216,2012,Desertor,curso_6,4,2,2,61,1.0,A,12,validos,4,Matriculado
216,2012,Desertor,curso_5,4,2,2,72,1.0,A,12,validos,4,Matriculado
216,2012,Desertor,curso_7,3,2,2,62,1.0,A,12,validos,4,Matriculado
216,2012,Desertor,curso_4,4,2,2,71,1.0,A,12,validos,4,Matriculado
216,2012,Desertor,curso_9,4,3,3,75,1.0,A,12,validos,4,Matriculado
216,2012,Desertor,curso_14,2,3,3,74,1.0,A,12,validos,4,Matriculado
216,2012,Desertor,curso_13,2,3,3,87,1.0,A,12,validos,4,Matriculado
216,2012,Desertor,curso_10,4,3,3,71,1.0,A,12,validos,4,Matriculado
216,2012,Desertor,curso_11,4,3,3,64,1.0,A,12,validos,4,Matriculado
216,2012,Desertor,curso_12,4,3,3,35,2.0,R,12,validos,4,Matriculado
216,2012,Desertor,curso_18,3,4,4,41,1.0,R,12,validos,4,Desertor
216,2012,Desertor,curso_16,4,4,4,44,1.0,R,12,validos,4,Desertor
216,2012,Desertor,curso_17,5,4,4,14,1.0,R,12,validos,4,Desertor
216,2012,Desertor,curso_27,4,5,4,57,1.0,A,12,validos,4,Desertor
216,2012,Desertor,curso_12,4,3,4,35,2.0,R,12,validos,4,Desertor
584,2012,Desertor,curso_2,6,1,1,42,3.0,R,12,validos,5,Matriculado
584,2012,Desertor,curso_1,6,1,1,42,3.0,R,12,validos,5,Matriculado
584,2012,Desertor,curso_3,3,1,1,62,1.0,A,12,validos,5,Matriculado
584,2012,Desertor,curso_8,3,2,2,62,1.0,A,12,validos,5,Matriculado
584,2012,Desertor,curso_2,6,1,2,42,3.0,R,12,validos,5,Matriculado
584,2012,Desertor,curso_1,6,1,2,42,3.0,R,12,validos,5,Matriculado
584,2012,Desertor,curso_13,2,3,3,42,2.0,R,12,validos,5,Matriculado
584,2012,Desertor,curso_2,6,1,3,60,3.0,A,12,validos,5,Matriculado
584,2012,Desertor,curso_1,6,1,3,67,3.0,A,12,validos,5,Matriculado
584,2012,Desertor,curso_13,2,3,4,74,2.0,A,12,validos,5,Matriculado
584,2012,Desertor,curso_9,4,3,5,54,1.0,R,12,validos,5,Desertor
584,2012,Desertor,curso_6,4,2,5,28,1.0,R,12,validos,5,Desertor
584,2012,Desertor,curso_5,4,2,5,64,1.0,A,12,validos,5,Desertor
584,2012,Desertor,curso_7,3,2,5,47,1.0,R,12,validos,5,Desertor
584,2012,Desertor,curso_4,4,2,5,38,1.0,R,12,validos,5,Desertor
562,2012,Eliminado,curso_2,6,1,1,74,1.0,A,12,validos,12,Matriculado
562,2012,Eliminado,curso_1,6,1,1,64,1.0,A,12,validos,12,Matriculado
562,2012,Eliminado,curso_3,3,1,1,42,2.0,R,12,validos,12,Matriculado
562,2012,Eliminado,curso_9,4,3,2,42,3.0,R,12,validos,12,Matriculado
562,2012,Eliminado,curso_6,4,2,2,57,1.0,A,12,validos,12,Matriculado
562,2012,Eliminado,curso_3,3,1,2,64,2.0,A,12,validos,12,Matriculado
562,2012,Eliminado,curso_5,4,2,2,64,1.0,A,12,validos,12,Matriculado
562,2012,Eliminado,curso_7,3,2,2,42,2.0,R,12,validos,12,Matriculado
562,2012,Eliminado,curso_4,4,2,2,42,2.0,R,12,validos,12,Matriculado
562,2012,Eliminado,curso_9,4,3,3,42,3.0,R,12,validos,12,Matriculado
562,2012,Eliminado,curso_8,3,2,3,87,1.0,A,12,validos,12,Matriculado
562,2012,Eliminado,curso_7,3,2,3,64,2.0,A,12,validos,12,Matriculado
562,2012,Eliminado,curso_4,4,2,3,61,2.0,A,12,validos,12,Matriculado
562,2012,Eliminado,curso_10,4,3,3,70,1.0,A,12,validos,12,Matriculado
562,2012,Eliminado,curso_11,4,3,3,42,2.0,R,12,validos,12,Matriculado
562,2012,Eliminado,curso_9,4,3,4,87,3.0,A,12,validos,12,Matriculado
562,2012,Eliminado,curso_14,2,3,4,70,1.0,A,12,validos,12,Matriculado
562,2012,Eliminado,curso_13,2,3,4,70,1.0,A,12,validos,12,Matriculado
562,2012,Eliminado,curso_17,5,4,4,42,2.0,R,12,validos,12,Matriculado
562,2012,Eliminado,curso_11,4,3,4,57,2.0,A,12,validos,12,Matriculado
562,2012,Eliminado,curso_12,4,3,4,42,4.0,R,12,validos,12,Matriculado
562,2012,Eliminado,curso_18,3,4,5,58,1.0,A,12,validos,12,Matriculado
562,2012,Eliminado,curso_19,3,4,5,42,2.0,R,12,validos,12,Matriculado
562,2012,Eliminado,curso_16,4,4,5,57,1.0,A,12,validos,12,Matriculado
562,2012,Eliminado,curso_17,5,4,5,88,2.0,A,12,validos,12,Matriculado
562,2012,Eliminado,curso_27,4,5,5,42,3.0,R,12,validos,12,Matriculado
562,2012,Eliminado,curso_12,4,3,5,42,4.0,R,12,validos,12,Matriculado
562,2012,Eliminado,curso_19,3,4,6,65,2.0,A,12,validos,12,Matriculado
562,2012,Eliminado,curso_25,3,5,6,74,1.0,A,12,validos,12,Matriculado
562,2012,Eliminado,curso_24,3,5,6,42,2.0,R,12,validos,12,Matriculado
562,2012,Eliminado,curso_27,4,5,6,42,3.0,R,12,validos,12,Matriculado
562,2012,Eliminado,curso_12,4,3,6,42,4.0,R,12,validos,12,Matriculado
562,2012,Eliminado,curso_22,3,5,7,71,1.0,A,12,validos,12,Matriculado
562,2012,Eliminado,curso_24,3,5,7,62,2.0,A,12,validos,12,Matriculado
562,2012,Eliminado,curso_27,4,5,7,58,3.0,A,12,validos,12,Matriculado
562,2012,Eliminado,curso_12,4,3,7,67,4.0,A,12,validos,12,Matriculado
562,2012,Eliminado,curso_20,4,4,8,42,3.0,R,12,validos,12,Matriculado
562,2012,Eliminado,curso_26,4,5,8,42,2.0,R,12,validos,12,Matriculado
562,2012,Eliminado,curso_31,4,6,8,42,2.0,R,12,validos,12,Matriculado
562,2012,Eliminado,curso_20,4,4,9,42,3.0,R,12,validos,12,Matriculado
562,2012,Eliminado,curso_26,4,5,9,75,2.0,A,12,validos,12,Matriculado
562,2012,Eliminado,curso_31,4,6,9,68,2.0,A,12,validos,12,Matriculado
562,2012,Eliminado,curso_39,3,7,10,57,1.0,A,12,validos,12,Matriculado
562,2012,Eliminado,curso_20,4,4,10,65,3.0,A,12,validos,12,Matriculado
562,2012,Eliminado,curso_28,3,6,10,42,2.0,R,12,validos,12,Matriculado
562,2012,Eliminado,curso_30,3,6,10,72,1.0,A,12,validos,12,Matriculado
562,2012,Eliminado,curso_35,3,7,10,57,1.0,A,12,validos,12,Matriculado
562,2012,Eliminado,curso_38,4,7,11,32,2.0,R,12,validos,12,Matriculado
562,2012,Eliminado,curso_37,3,7,11,65,1.0,A,12,validos,12,Matriculado
562,2012,Eliminado,curso_28,3,6,11,58,2.0,A,12,validos,12,Matriculado
562,2012,Eliminado,curso_23,4,5,11,57,1.0,A,12,validos,12,Matriculado
562,2012,Eliminado,curso_38,4,7,12,32,2.0,R,12,validos,12,Eliminado
562,2012,Eliminado,curso_34,3,7,12,45,1.0,R,12,validos,12,Eliminado
562,2012,Eliminado,curso_29,4,6,12,57,1.0,A,12,validos,12,Eliminado
562,2012,Eliminado,curso_41,2,8,12,32,1.0,R,12,validos,12,Eliminado
592,2012,Matriculado,curso_2,6,1,1,57,1.0,A,12,validos,12,Matriculado
592,2012,Matriculado,curso_1,6,1,1,67,1.0,A,12,validos,12,Matriculado
592,2012,Matriculado,curso_3,3,1,1,70,1.0,A,12,validos,12,Matriculado
592,2012,Matriculado,curso_8,3,2,2,71,1.0,A,12,validos,12,Matriculado
592,2012,Matriculado,curso_6,4,2,2,42,2.0,R,12,validos,12,Matriculado
592,2012,Matriculado,curso_5,4,2,2,61,1.0,A,12,validos,12,Matriculado
592,2012,Matriculado,curso_7,3,2,2,64,1.0,A,12,validos,12,Matriculado
592,2012,Matriculado,curso_4,4,2,2,67,1.0,A,12,validos,12,Matriculado
592,2012,Matriculado,curso_9,4,3,3,61,1.0,A,12,validos,12,Matriculado
592,2012,Matriculado,curso_14,2,3,3,74,1.0,A,12,validos,12,Matriculado
592,2012,Matriculado,curso_6,4,2,3,57,2.0,A,12,validos,12,Matriculado
592,2012,Matriculado,curso_13,2,3,3,78,1.0,A,12,validos,12,Matriculado
592,2012,Matriculado,curso_10,4,3,3,75,1.0,A,12,validos,12,Matriculado
592,2012,Matriculado,curso_12,4,3,3,42,2.0,R,12,validos,12,Matriculado
592,2012,Matriculado,curso_19,3,4,4,71,1.0,A,12,validos,12,Matriculado
592,2012,Matriculado,curso_16,4,4,4,57,1.0,A,12,validos,12,Matriculado
592,2012,Matriculado,curso_17,5,4,4,42,2.0,R,12,validos,12,Matriculado
592,2012,Matriculado,curso_12,4,3,4,71,2.0,A,12,validos,12,Matriculado
592,2012,Matriculado,curso_25,3,5,5,75,1.0,A,12,validos,12,Matriculado
592,2012,Matriculado,curso_22,3,5,5,75,1.0,A,12,validos,12,Matriculado
592,2012,Matriculado,curso_17,5,4,5,58,2.0,A,12,validos,12,Matriculado
592,2012,Matriculado,curso_20,4,4,5,74,1.0,A,12,validos,12,Matriculado
592,2012,Matriculado,curso_11,4,3,5,42,2.0,R,12,validos,12,Matriculado
592,2012,Matriculado,curso_24,3,5,6,58,1.0,A,12,validos,12,Matriculado
592,2012,Matriculado,curso_11,4,3,6,60,2.0,A,12,validos,12,Matriculado
592,2012,Matriculado,curso_23,4,5,6,64,1.0,A,12,validos,12,Matriculado
592,2012,Matriculado,curso_18,3,4,7,64,1.0,A,12,validos,12,Matriculado
592,2012,Matriculado,curso_26,4,5,7,71,1.0,A,12,validos,12,Matriculado
592,2012,Matriculado,curso_29,4,6,7,70,1.0,A,12,validos,12,Matriculado
592,2012,Matriculado,curso_36,3,7,8,72,1.0,A,12,validos,12,Matriculado
592,2012,Matriculado,curso_37,3,7,8,70,1.0,A,12,validos,12,Matriculado
592,2012,Matriculado,curso_27,4,5,8,42,2.0,R,12,validos,12,Matriculado
592,2012,Matriculado,curso_30,3,6,8,60,1.0,A,12,validos,12,Matriculado
592,2012,Matriculado,curso_38,4,7,9,68,1.0,A,12,validos,12,Matriculado
592,2012,Matriculado,curso_28,3,6,9,62,1.0,A,12,validos,12,Matriculado
592,2012,Matriculado,curso_27,4,5,9,74,2.0,A,12,validos,12,Matriculado
592,2012,Matriculado,curso_47,3,9,9,57,,A,12,validos,12,Matriculado
592,2012,Matriculado,curso_51,3,9,11,72,1.0,A,12,validos,12,Matriculado
592,2012,Matriculado,curso_46,4,9,11,70,1.0,A,12,validos,12,Matriculado
592,2012,Matriculado,curso_34,3,7,11,71,1.0,A,12,validos,12,Matriculado
592,2012,Matriculado,curso_31,4,6,11,42,2.0,R,12,validos,12,Matriculado
592,2012,Matriculado,curso_42,4,8,12,65,1.0,A,12,validos,12,Matriculado
592,2012,Matriculado,curso_44,4,8,12,72,1.0,A,12,validos,12,Matriculado
592,2012,Matriculado,curso_41,2,8,12,82,1.0,A,12,validos,12,Matriculado
592,2012,Matriculado,curso_31,4,6,12,64,2.0,A,12,validos,12,Matriculado
339,2012,Eliminado,curso_2,6,1,1,22,2.0,R,12,validos,2,Matriculado
339,2012,Eliminado,curso_1,6,1,1,58,1.0,A,12,validos,2,Matriculado
339,2012,Eliminado,curso_3,3,1,1,30,2.0,R,12,validos,2,Matriculado
339,2012,Eliminado,curso_2,6,1,2,22,2.0,R,12,validos,2,Eliminado
339,2012,Eliminado,curso_3,3,1,2,30,2.0,R,12,validos,2,Eliminado
339,2012,Eliminado,curso_7,3,2,2,34,1.0,R,12,validos,2,Eliminado
339,2012,Eliminado,curso_4,4,2,2,14,1.0,R,12,validos,2,Eliminado
456,2012,Desertor,curso_2,6,1,1,67,1.0,A,12,validos,4,Matriculado
456,2012,Desertor,curso_1,6,1,1,65,1.0,A,12,validos,4,Matriculado
456,2012,Desertor,curso_3,3,1,1,67,1.0,A,12,validos,4,Matriculado
456,2012,Desertor,curso_8,3,2,2,78,1.0,A,12,validos,4,Matriculado
456,2012,Desertor,curso_6,4,2,2,42,2.0,R,12,validos,4,Matriculado
456,2012,Desertor,curso_5,4,2,2,42,2.0,R,12,validos,4,Matriculado
456,2012,Desertor,curso_7,3,2,2,57,1.0,A,12,validos,4,Matriculado
456,2012,Desertor,curso_4,4,2,2,42,3.0,R,12,validos,4,Matriculado
456,2012,Desertor,curso_9,4,3,3,72,1.0,A,12,validos,4,Matriculado
456,2012,Desertor,curso_6,4,2,3,74,2.0,A,12,validos,4,Matriculado
456,2012,Desertor,curso_13,2,3,3,80,1.0,A,12,validos,4,Matriculado
456,2012,Desertor,curso_5,4,2,3,70,2.0,A,12,validos,4,Matriculado
456,2012,Desertor,curso_4,4,2,3,42,3.0,R,12,validos,4,Matriculado
456,2012,Desertor,curso_4,4,2,4,80,3.0,A,12,validos,4,Desertor
456,2012,Desertor,curso_16,4,4,4,64,1.0,A,12,validos,4,Desertor
456,2012,Desertor,curso_10,4,3,4,65,1.0,A,12,validos,4,Desertor
456,2012,Desertor,curso_11,4,3,4,57,1.0,A,12,validos,4,Desertor
81,2012,Eliminado,curso_2,6,1,1,42,2.0,R,12,validos,5,Matriculado
81,2012,Eliminado,curso_1,6,1,1,42,2.0,R,12,validos,5,Matriculado
81,2012,Eliminado,curso_3,3,1,1,42,2.0,R,12,validos,5,Matriculado
81,2012,Eliminado,curso_2,6,1,2,57,2.0,A,12,validos,5,Matriculado
81,2012,Eliminado,curso_1,6,1,2,60,2.0,A,12,validos,5,Matriculado
81,2012,Eliminado,curso_3,3,1,2,62,2.0,A,12,validos,5,Matriculado
81,2012,Eliminado,curso_9,4,3,3,42,2.0,R,12,validos,5,Matriculado
81,2012,Eliminado,curso_8,3,2,3,74,1.0,A,12,validos,5,Matriculado
